Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason
4632CGSN,No,55,335,767.4,0,0,No,no,0,0,5,Yes,0,NM,8601588812,Male,84,No,Yes,No,0,No,One Year,Direct Debit,56,3069,,
0960QPOZ,No,30,92,274.4,0,0,No,no,0,0,3,Yes,0,SC,9853013690,Female,34,No,No,No,0,No,Two Year,Direct Debit,32,968,,
7908ECDM,No,44,235,666.2,0,0,No,no,0,0,2,Yes,0,NC,9339697292,Female,61,No,No,No,0,Yes,One Year,Paper Check,73,3245,,
1716QOYE,No,63,272,1003.7,0,0,No,no,0,0,14,Yes,0,WV,7732937420,Female,60,No,No,No,0,Yes,Two Year,Paper Check,41,2574,,
5515YTMC,No,48,129,336,0,0,No,no,0,0,0,No,0,RI,9756020193,Male,68,No,Yes,No,0,No,Two Year,Direct Debit,15,701,,
2693LNVQ,No,19,89,267.6,0,0,No,no,0,0,6,No,9,NH,8138785851,Female,65,No,Yes,No,0,No,One Year,Paper Check,45,870,,
8543ZKUD,No,71,507,1071.9,213,702.9,Yes,yes,0,0,0,No,0,MA,7271464866,Female,33,No,No,No,0,No,Two Year,Credit Card,15,1076,,
3038IFZO,No,58,280,635.2,0,0,No,no,0,0,11,Yes,0,OK,9038196605,Male,48,No,No,No,0,No,Two Year,Direct Debit,21,1225,,
9537XRFN,No,20,105,284.1,0,0,No,no,0,0,1,Yes,0,WY,8771820890,Male,72,No,Yes,No,0,No,One Year,Direct Debit,69,1404,,
7085YIYR,No,21,31,82.5,0,0,No,no,0,0,6,Yes,0,SD,7863900402,Male,76,No,Yes,No,0,No,One Year,Direct Debit,36,750,,
1553ODVJ,No,14,51,154.4,0,0,No,no,0,0,1,Yes,0,AL,7457606133,Male,50,No,No,No,0,Yes,Month-to-Month,Direct Debit,25,348,,
2815CHSQ,No,5,31,77.5,30,52.5,Yes,yes,0,0,21,Yes,0,VT,9454060785,Female,24,Yes,No,No,0,No,Month-to-Month,Direct Debit,26,125,,
8102VTHV,No,6,31,70.3,0,0,No,no,0,0,10,No,0,MT,7639788195,Female,32,No,No,No,0,No,Month-to-Month,Paper Check,22,131,,
9039AQSW,No,10,19,48.7,0,0,No,no,0,0,3,Yes,0,MN,7283010029,Female,43,No,No,No,0,No,Month-to-Month,Direct Debit,30,295,,
2875MMJS,No,68,115,406.4,0,0,No,no,0,0,30,Yes,0,MI,7785291655,Female,24,Yes,No,No,0,No,Month-to-Month,Paper Check,20,1381,,
9187XWPM,No,23,146,375.5,0,0,No,no,0,0,3,Yes,0,SD,9825132020,Female,68,No,Yes,No,0,No,One Year,Credit Card,42,994,,
9472TSCB,No,21,72,146.3,0,0,No,no,0,0,4,Yes,0,MI,7975798653,Female,34,No,No,No,0,No,Month-to-Month,Direct Debit,29,610,,
9312GZYT,No,33,309,528.4,0,0,No,no,0,0,21,Yes,0,NE,7512904697,Male,26,Yes,No,No,0,Yes,One Year,Paper Check,38,1257,,
6227SNVZ,No,22,99,201.2,0,0,No,no,0,0,4,No,41,WI,7633550075,Male,49,No,No,No,0,Yes,One Year,Credit Card,40,898,,
3512FPBK,No,6,27,57.2,0,0,No,no,0,0,10,Yes,0,CT,9570480380,Female,82,No,Yes,No,0,No,One Year,Direct Debit,55,346,,
1241KOAE,No,11,41,100.7,0,0,No,no,0,0,0,No,0,WI,8661844001,Female,42,No,No,No,0,No,Month-to-Month,Credit Card,10,107,,
7271CUUY,No,1,5,9,0,0,No,no,0,0,0,No,0,IN,7194524799,Male,47,No,No,No,0,No,Month-to-Month,Credit Card,12,12,,
7720YDVK,No,34,189,545.6,0,0,No,no,0,0,1,Yes,0,AR,8639198826,Male,78,No,Yes,No,0,Yes,One Year,Direct Debit,47,1591,,
8228YLSA,No,23,83,209.4,0,0,No,no,0,0,5,No,74,MD,9918243006,Male,37,No,No,No,0,No,One Year,Direct Debit,28,656,,
1618FDFU,No,4,12,47.3,0,0,No,no,0,0,1,Yes,0,RI,8437412668,Male,53,No,No,No,0,Yes,Month-to-Month,Direct Debit,42,166,,
8559MXDG,No,68,268,749.6,0,0,No,no,0,0,4,Yes,0,IA,7222840657,Female,47,No,No,No,0,Yes,Two Year,Credit Card,40,2732,,
0962ASPG,No,27,141,380.7,0,0,No,no,0,0,2,Yes,0,IN,9619769926,Male,58,No,No,No,0,Yes,Two Year,Credit Card,44,1198,,
0844OQDF,No,47,145,374.1,0,0,No,no,0,0,2,No,23,SD,8351130239,Male,49,No,No,No,0,Yes,One Year,Credit Card,30,1425,,
6776WWYB,No,1,3,8,0,0,No,no,0,0,0,No,0,MN,9588084898,Female,37,No,No,No,0,No,Month-to-Month,Direct Debit,11,11,,
6578HKVT,No,21,61,148.3,0,0,No,no,0,0,2,Yes,0,TX,9355914935,Female,39,No,No,No,0,No,Month-to-Month,Direct Debit,53,1125,,
2109RYXQ,No,43,99,297.8,0,0,No,no,0,0,7,Yes,0,VA,8793452474,Female,27,Yes,No,No,0,Yes,Two Year,Credit Card,72,3047,,
9347JEXQ,No,5,23,49.3,0,0,No,no,0,0,3,Yes,0,MA,8472502453,Female,65,No,Yes,No,0,No,One Year,Direct Debit,38,188,,
6820PZJK,No,52,395,671.7,0,0,No,no,0,0,8,Yes,0,MA,8544786538,Male,25,Yes,No,No,0,No,One Year,Credit Card,39,2030,,
6796NKTW,No,68,445,1089.5,0,0,No,no,0,0,0,No,0,GA,9013961173,Male,48,No,No,No,0,No,Two Year,Credit Card,12,797,,
6634FVNB,No,35,144,424.4,70,329,Yes,yes,0,0,5,No,55,SD,8836250871,Male,68,No,Yes,No,0,No,Month-to-Month,Credit Card,50,1758,,
1446DSQR,No,71,272,710.7,0,0,No,no,0,0,4,Yes,0,WY,7956052953,Female,61,No,No,No,0,Yes,Two Year,Direct Debit,25,1805,,
8378GLUW,No,1,3,8,0,0,No,no,0,0,5,Yes,0,VA,7385236049,Male,43,No,No,No,0,No,Month-to-Month,Direct Debit,26,26,,
1058FHDZ,No,9,32,78.2,0,0,No,no,0,0,6,Yes,0,OR,7302510392,Female,30,No,No,No,0,No,One Year,Credit Card,19,167,,
1073GKTJ,No,70,113,278.2,0,0,No,no,0,0,9,Yes,0,VA,7640949207,Male,66,No,Yes,No,0,No,Two Year,Direct Debit,33,2319,,
1562NIHI,No,50,180,350.2,0,0,No,no,0,0,36,Yes,0,ME,7937246201,Female,29,Yes,No,No,0,No,Month-to-Month,Credit Card,49,2468,,
7833BSMJ,No,11,39,106.2,0,0,No,no,0,0,1,Yes,0,AL,7123826514,Female,72,No,Yes,No,0,No,One Year,Direct Debit,29,304,,
3427ESBK,No,18,64,160.1,0,0,No,no,0,0,6,Yes,0,AZ,8067333295,Female,84,No,Yes,No,0,Yes,One Year,Credit Card,48,847,,
8146GDHD,No,8,24,84.3,0,0,No,no,0,0,0,No,0,MT,9854798398,Female,34,No,No,No,0,No,One Year,Credit Card,10,81,,
6382GKJC,No,47,379,745.7,0,0,No,no,0,0,11,Yes,0,AL,9303235208,Male,30,No,No,No,0,Yes,One Year,Credit Card,34,1593,,
0507BEOA,No,70,383,976.5,0,0,No,no,0,0,1,Yes,0,WA,7336943729,Female,67,No,Yes,No,0,Yes,Two Year,Direct Debit,47,3248,,
9904EVDV,No,38,176,526.6,0,0,No,no,0,0,18,Yes,0,OR,7621760404,Female,20,Yes,No,No,0,No,Month-to-Month,Credit Card,47,1762,,
2873YKWT,No,33,79,301.4,0,0,No,no,0,0,3,No,5,GA,8536725722,Female,74,No,Yes,No,0,No,One Year,Direct Debit,23,773,,
9842LZDR,No,73,326,943.5,0,0,No,no,0,0,4,Yes,0,MN,7274470532,Female,57,No,No,No,0,Yes,Two Year,Credit Card,56,4087,,
7116ZHQM,No,65,130,323.9,0,0,No,no,0,0,0,No,0,IN,8293397341,Male,48,No,No,No,0,No,One Year,Credit Card,11,741,,
2342IECV,No,43,234,427.2,0,0,No,no,0,0,0,No,0,SC,8123894909,Female,42,No,No,No,0,No,One Year,Credit Card,7,296,,
2874GJCM,No,1,8,15,0,0,No,no,0,0,11,Yes,0,VA,9181357422,Female,69,No,Yes,No,0,No,One Year,Direct Debit,41,41,,
0792XLYQ,No,67,197,402.1,0,0,No,no,0,0,0,No,0,VT,9680100628,Female,28,Yes,No,No,0,No,Two Year,Direct Debit,13,859,,
9882RJVV,No,22,140,243.9,0,0,No,no,0,0,7,No,26,AZ,8163789276,Female,46,No,No,No,0,No,Month-to-Month,Direct Debit,18,393,,
4588VLVH,No,66,172,530.4,0,0,No,no,0,0,2,Yes,0,FL,7822780085,Female,74,No,Yes,No,0,Yes,One Year,Direct Debit,37,2458,,
3693MZXP,No,36,81,217.7,0,0,No,no,0,0,3,Yes,0,AK,7878112118,Male,55,No,No,No,0,Yes,Two Year,Credit Card,39,1403,,
6254LMFV,No,15,49,183.3,60,151.5,Yes,yes,0,0,24,Yes,0,AR,8983048247,Male,29,Yes,No,No,0,No,One Year,Credit Card,22,338,,
2757NSCZ,No,6,45,70.9,0,0,No,no,0,0,9,Yes,0,AR,7656670859,Female,69,No,Yes,No,0,No,One Year,Direct Debit,43,274,,
9653TWSS,Yes,16,32,98.6,64,180.8,Yes,yes,0,0,7,Yes,0,CA,7848426496,Female,75,No,Yes,No,0,No,One Year,Direct Debit,23,377,,
0965KMMB,No,65,289,583.5,0,0,No,no,0,0,8,Yes,0,NM,8863099634,Male,29,Yes,No,No,0,No,Two Year,Direct Debit,57,3687,,
2061BJWM,No,41,99,248.2,0,0,No,no,0,0,6,No,56,SC,8184980482,Male,66,No,Yes,No,0,No,One Year,Direct Debit,62,2574,,
6158OPLT,No,40,93,280.5,0,0,No,no,0,0,0,Yes,0,DE,7144721665,Female,68,No,Yes,No,0,No,Two Year,Direct Debit,39,1579,,
5375YKLE,No,57,372,858.4,0,0,No,no,0,0,9,Yes,0,OH,7287073649,Male,59,No,No,No,0,Yes,One Year,Credit Card,20,1151,,
6171SLYU,No,46,76,184.1,0,0,No,no,0,0,0,No,0,MS,9301737468,Female,37,No,No,No,0,No,Two Year,Credit Card,12,547,,
0949NUGZ,No,18,82,199,0,0,No,no,0,0,4,Yes,0,OK,8637212769,Male,49,No,No,No,0,No,Month-to-Month,Direct Debit,26,477,,
5816MYCF,No,23,101,234.5,0,0,No,no,0,0,35,No,53,NC,8396328777,Male,27,Yes,No,No,0,No,Month-to-Month,Direct Debit,22,511,,
5303RXUX,No,1,6,15,0,0,No,no,0,0,0,No,0,MD,7317118935,Female,34,No,No,No,0,No,Month-to-Month,Credit Card,12,12,,
8779DYAV,No,71,359,635.2,0,0,No,no,0,0,3,Yes,0,KS,9647796929,Male,64,No,No,No,0,Yes,One Year,Credit Card,50,3538,,
7022GQBI,No,34,85,234.6,0,0,No,no,0,0,0,No,0,NC,9668512258,Prefer not to say,67,No,Yes,No,0,No,One Year,Credit Card,11,380,,
5509KHCT,Yes,23,105,348.6,23,285.2,Yes,yes,0,0,5,Yes,0,CA,8216424145,Male,43,No,No,No,0,No,Two Year,Credit Card,16,364,,
4648EIPX,No,56,155,393.6,0,0,No,no,0,0,6,Yes,0,NY,7746352635,Female,48,No,No,No,0,Yes,One Year,Credit Card,39,2214,,
2881ANSR,No,38,176,569.2,0,0,No,no,0,0,10,Yes,0,AZ,7453501161,Male,28,Yes,No,No,0,No,Month-to-Month,Credit Card,54,2043,,
2617MCEC,No,43,107,215.2,0,0,No,no,0,0,27,No,15,SD,8567665246,Female,32,No,No,No,0,Yes,One Year,Credit Card,40,1738,,
6109CIZC,No,1,5,10,0,0,No,no,0,0,3,Yes,0,DC,7899385169,Male,30,No,No,No,0,No,Month-to-Month,Credit Card,13,13,,
3492CGKS,No,59,326,947.5,118,678.5,Yes,yes,0,0,3,Yes,0,MO,8192200742,Female,56,No,No,No,0,Yes,Two Year,Direct Debit,54,3175,,
9286UNMO,No,16,40,97.5,0,0,No,no,0,0,1,Yes,0,KS,8934741409,Male,40,No,No,No,0,Yes,One Year,Direct Debit,44,720,,
3709ULLZ,No,39,150,387.4,0,0,No,no,0,0,4,Yes,0,SD,9874760326,Female,57,No,No,No,0,Yes,One Year,Direct Debit,38,1480,,
6587HOML,No,73,101,292.1,292,416.1,Yes,yes,0,0,8,Yes,0,OR,9594748915,Male,75,No,Yes,No,0,Yes,Two Year,Direct Debit,23,1698,,
8907UPKV,No,47,153,375,0,0,No,no,0,0,1,Yes,0,OH,8409275561,Male,63,No,No,No,0,Yes,Two Year,Direct Debit,60,2811,,
3736CIXZ,No,43,227,557.6,0,0,No,no,0,0,3,No,35,NH,7166132628,Female,49,No,No,No,0,Yes,One Year,Direct Debit,24,1021,,
6431HEGR,No,45,87,179.8,0,0,No,no,0,0,5,Yes,0,WI,9822695747,Male,54,No,No,No,0,Yes,Month-to-Month,Credit Card,35,1564,,
7778EERZ,No,27,42,108.6,0,0,No,no,0,0,5,Yes,0,WV,9149599598,Female,53,No,No,No,0,No,Month-to-Month,Direct Debit,55,1480,,
0249EAZM,No,27,182,381.3,0,0,No,no,0,0,7,Yes,0,MA,9274975895,Male,74,No,Yes,No,0,Yes,One Year,Direct Debit,44,1188,,
6520ZEFB,No,2,12,26.2,0,0,No,no,0,0,11,Yes,0,MD,9452784824,Female,78,No,Yes,No,0,No,One Year,Direct Debit,23,47,,
8367IFLE,No,18,97,277,0,0,No,no,0,0,0,No,0,PA,7330100192,Female,46,No,No,No,0,No,Month-to-Month,Credit Card,7,125,,
8380WLEE,No,41,78,207.5,0,0,No,no,0,0,5,No,56,WI,8526375014,Female,81,No,Yes,No,0,No,One Year,Direct Debit,54,2256,,
6990OBOA,No,66,541,927.5,0,0,No,no,0,0,8,Yes,0,TN,8261402187,Female,59,No,No,No,0,Yes,Two Year,Credit Card,57,3773,,
6393PTCD,No,34,149,369.8,0,0,No,no,0,0,10,Yes,0,TX,9970075666,Male,83,No,Yes,No,0,Yes,One Year,Direct Debit,39,1305,,
5182ABGY,No,33,108,198.2,0,0,No,no,0,0,2,Yes,0,IL,7278756746,Male,71,No,Yes,No,0,Yes,One Year,Direct Debit,35,1167,,
9818GQKI,No,21,53,165.6,0,0,No,no,0,0,0,No,0,DC,9223926947,Female,47,No,No,No,0,No,One Year,Credit Card,8,171,,
3681BUFU,No,32,112,284.4,0,0,No,no,0,0,0,No,0,GA,7647754095,Female,45,No,No,No,0,No,One Year,Direct Debit,7,235,,
3083BWCS,No,12,64,142.3,0,0,No,no,0,0,0,No,0,ID,9221697927,Female,56,No,No,No,0,No,One Year,Credit Card,8,92,,
7900OZER,No,69,437,895.1,0,0,No,no,0,0,5,No,12,KY,7285710237,Female,48,No,No,No,0,No,One Year,Direct Debit,27,1880,,
9505OXOJ,No,21,92,255.5,0,0,No,no,0,0,0,No,0,OH,7659874020,Male,66,No,Yes,No,0,No,Two Year,Credit Card,12,247,,
3606CBXV,No,74,149,370.9,370,688.2,Yes,yes,0,0,0,No,0,WI,9163837133,Male,38,No,No,No,0,No,Two Year,Credit Card,13,963,,
4083PDHK,No,61,88,243.7,0,0,No,no,0,0,10,Yes,0,IL,9620962360,Male,63,No,No,No,0,Yes,One Year,Direct Debit,58,3520,,
3343KFWJ,No,44,155,392.4,0,0,No,no,0,0,0,No,0,NV,7893032220,Female,59,No,No,No,0,No,One Year,Direct Debit,9,381,,
9507FLRG,No,29,147,401.4,0,0,No,no,0,0,9,Yes,0,NE,9896672936,Female,60,No,No,No,0,No,Month-to-Month,Direct Debit,45,1281,,
0520URXQ,No,51,117,307.2,0,0,No,no,0,0,17,No,0,MS,8583953282,Male,23,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,44,2251,,
5003CJOF,No,50,226,602.1,0,0,No,no,0,0,11,Yes,0,OR,8242722467,Female,69,No,Yes,No,0,No,One Year,Direct Debit,33,1651,,
8140XIMK,No,69,384,903.4,138,345,Yes,yes,0,0,8,Yes,0,DE,9603487156,Male,23,Yes,No,No,0,Yes,Two Year,Direct Debit,42,2926,,
9631OJJQ,No,7,22,44.3,0,0,No,no,0,0,1,Yes,0,MN,9565402066,Female,65,No,Yes,No,0,No,Month-to-Month,Direct Debit,39,285,,
6265FMAF,No,28,57,168.9,0,0,No,no,0,0,12,No,39,NJ,7185401853,Male,45,No,No,No,0,Yes,One Year,Credit Card,63,1766,,
9958PPJW,No,43,193,518.5,0,0,No,no,0,0,0,No,0,IN,8097443857,Male,58,No,No,No,0,No,One Year,Credit Card,16,706,,
1104BZUV,No,11,54,110.4,0,0,No,no,0,0,5,Yes,0,DC,7157618257,Female,30,No,No,No,0,Yes,Month-to-Month,Direct Debit,24,260,,
4733OIGH,No,55,150,329.7,220,599.5,Yes,yes,0,0,10,Yes,0,MA,8253792553,Female,80,No,Yes,No,0,No,One Year,Direct Debit,28,1515,,
7103CSDI,No,51,285,460.4,0,0,No,no,0,0,5,Yes,0,ME,7608812997,Male,76,No,Yes,No,0,Yes,One Year,Direct Debit,37,1904,,
5733ETKZ,No,18,115,295.2,0,0,No,no,0,0,8,Yes,0,AZ,9805256252,Male,27,Yes,No,No,0,No,Month-to-Month,Direct Debit,46,844,,
3026MKFZ,No,68,326,1092,0,0,No,no,0,0,8,No,69,OR,7512290912,Female,53,No,No,No,0,No,One Year,Direct Debit,37,2521,,
2942IHPJ,No,73,409,1100.7,0,0,No,no,0,0,10,Yes,0,NE,8461093543,Female,54,No,No,No,0,Yes,Two Year,Credit Card,36,2654,,
6830VSJJ,No,2,6,20.1,0,0,No,no,0,0,25,Yes,0,MI,7717795512,Male,33,No,No,No,0,Yes,Month-to-Month,Direct Debit,27,61,,
7693SETA,No,46,264,728.7,0,0,No,no,0,0,0,No,0,PA,9953844243,Male,21,Yes,No,No,0,No,Two Year,Direct Debit,11,513,,
9317GCZE,No,27,151,372.9,0,0,No,no,0,0,15,Yes,0,MT,7459884013,Female,49,No,No,No,0,Yes,Month-to-Month,Credit Card,18,475,,
3908VOTS,No,35,74,207.2,0,0,No,no,0,0,0,No,0,NM,8910039507,Male,26,Yes,No,No,0,No,One Year,Direct Debit,13,456,,
4805MUCJ,No,74,282,965.2,0,0,No,no,0,0,2,Yes,0,OH,9644198349,Male,56,No,No,No,0,Yes,Two Year,Credit Card,38,2843,,
9523SFTZ,No,35,59,175.9,0,0,No,no,0,0,26,No,9,WY,7792781157,Male,29,Yes,No,No,0,No,Month-to-Month,Direct Debit,39,1383,,
2766OMGR,No,1,7,16,0,0,No,no,0,0,4,Yes,0,MI,9180567264,Male,63,No,No,No,0,Yes,Month-to-Month,Credit Card,27,27,,
6526EOUY,No,50,283,749,0,0,No,no,0,0,7,Yes,0,FL,8780425552,Female,81,No,Yes,No,0,No,One Year,Credit Card,45,2229,,
8022GYIO,No,53,261,580.4,0,0,No,no,0,0,9,Yes,0,AR,7165523043,Female,61,No,No,No,0,Yes,One Year,Credit Card,41,2188,,
5254BIIO,No,37,201,548.1,259,355.2,Yes,yes,0,0,8,Yes,0,WI,7310460123,Female,57,No,No,No,0,No,Month-to-Month,Direct Debit,51,1856,,
0639PCDZ,No,51,356,811.3,0,0,No,no,0,0,0,No,0,NM,7770347225,Female,33,No,No,No,0,No,Two Year,Direct Debit,9,480,,
1736DGPC,No,72,409,1082.2,0,0,No,no,0,0,6,Yes,0,ID,9300095646,Male,50,No,No,No,0,No,Two Year,Direct Debit,49,3551,,
4812XTNL,No,67,196,465.6,335,837.5,Yes,no,209.4,0,0,No,0,AL,8728250471,Female,51,No,No,No,0,No,One Year,Paper Check,16,1055,,
4770DUCD,No,22,46,132.9,44,215.6,Yes,no,71.9,0,9,Yes,0,KS,9559431778,Female,83,No,Yes,No,0,Yes,One Year,Paper Check,35,769,,
0800LBYE,No,60,335,892.6,180,498,Yes,no,249,0,0,Yes,0,SD,7697847796,Male,33,No,No,No,0,Yes,Month-to-Month,Direct Debit,26,1520,,
4248SNRQ,No,58,332,929.8,58,643.8,Yes,no,214.6,0,0,No,0,OH,7564471730,Female,22,Yes,No,No,0,No,Two Year,Paper Check,9,501,,
5910JXHX,No,24,110,263.5,48,355.2,Yes,no,88.8,0,2,No,19,MA,8160914463,Female,47,No,No,No,0,Yes,Month-to-Month,Direct Debit,36,851,,
3709NDFJ,No,30,103,298,60,279,Yes,no,69.8,0,8,Yes,0,AZ,7909942769,Male,38,No,No,No,0,Yes,One Year,Direct Debit,61,1826,,
6541GZOU,No,29,165,469.2,203,281.3,Yes,no,70.3,0,11,Yes,0,KY,8942107770,Female,24,Yes,No,No,0,Yes,Two Year,Direct Debit,40,1166,,
0559FZOY,No,2,5,13.3,6,12,Yes,no,2.4,0,0,No,0,DC,7849209476,Male,48,No,No,No,0,No,Month-to-Month,Paper Check,9,17,,
5307WXKA,No,1,4,7,3,11,Yes,no,2.2,0,14,Yes,0,WA,9623113492,Male,59,No,No,No,0,No,Month-to-Month,Direct Debit,31,31,,
6082JJBM,No,23,35,93,207,220.8,Yes,no,110.4,0,20,Yes,0,RI,8377942306,Female,23,Yes,No,No,0,No,Month-to-Month,Direct Debit,46,1076,,
6144SNIQ,No,72,351,1158.8,360,612,Yes,no,153,0,3,No,72,ND,9834424550,Male,80,No,Yes,No,0,Yes,Two Year,Direct Debit,63,4561,,
9920VGNW,No,70,157,349.5,210,952,Yes,yes,0,0,15,Yes,0,NV,7518378186,Male,25,Yes,No,No,0,No,Two Year,Paper Check,17,1192,,
8778PUWK,No,64,154,384.2,320,672,Yes,no,134.4,0,3,Yes,0,FL,9470667654,Male,70,No,Yes,No,0,Yes,Two Year,Direct Debit,39,2500,,
8058VADB,No,73,213,661.1,292,846.8,Yes,no,169.4,0,6,Yes,0,MD,8478424027,Male,31,No,No,No,0,No,One Year,Direct Debit,31,2244,,
0561NRYA,No,44,348,567.1,220,488.4,Yes,no,244.2,0,0,No,0,AZ,7314987660,Female,45,No,No,No,0,No,Two Year,Paper Check,8,357,,
3010NSPK,No,16,74,176.1,32,169.6,Yes,no,42.4,0,0,No,0,NE,8081742202,Female,68,No,Yes,No,0,No,One Year,Paper Check,7,110,,
5669XYTR,No,8,33,56.4,24,50.4,Yes,no,12.6,0,21,Yes,0,IL,9647556148,Male,26,Yes,No,No,0,Yes,Month-to-Month,Paper Check,45,366,,
8624QKEQ,No,25,89,294.5,100,155,Yes,no,51.7,0,2,No,43,WV,7485712521,Male,54,No,No,No,0,No,Month-to-Month,Paper Check,21,524,,
1305DISV,No,21,65,184.7,84,170.1,Yes,no,85.1,0,5,Yes,0,MD,9030195266,Female,71,No,Yes,No,0,No,One Year,Direct Debit,53,1090,,
1126RKLP,No,74,385,1032.7,962,984.2,Yes,no,328.1,0,3,Yes,0,GA,8795253840,Female,54,No,No,No,0,Yes,One Year,Direct Debit,52,3869,,
3182GANT,No,14,83,183.7,42,179.2,Yes,yes,0,0,6,No,0,MA,8885584220,Female,68,No,Yes,No,0,No,Month-to-Month,Direct Debit,52,740,,
5682KYOX,No,70,284,770,140,735,Yes,no,183.8,0,24,Yes,0,IN,9224336115,Male,26,Yes,No,No,0,Yes,Two Year,Direct Debit,48,3342,,
7928UYUZ,No,10,14,40,0,0,No,no,0,0,5,Yes,0,VT,8836689836,Female,46,No,No,No,0,Yes,Two Year,Direct Debit,25,255,,
8426HADI,No,2,9,25.2,12,28.6,Yes,yes,0,0,13,Yes,0,AL,8901115335,Female,67,No,Yes,No,0,No,Month-to-Month,Direct Debit,30,59,,
6595WGTV,No,61,98,304.7,122,359.9,Yes,no,90,0,4,Yes,0,RI,9080299586,Male,70,No,Yes,No,0,No,One Year,Direct Debit,38,2305,,
2136LHZI,No,1,4,10,4,8.2,Yes,no,4.1,0,0,No,0,MD,8103406655,Male,34,No,No,No,0,No,Month-to-Month,Paper Check,13,13,,
9843UGSQ,Yes,29,113,205.2,116,232,Yes,no,116,0,8,Yes,0,CA,8516638462,Male,31,No,No,No,0,No,Month-to-Month,Paper Check,30,872,,
4426WYZV,No,71,195,635.3,213,844.9,Yes,no,169,0,0,No,0,AL,8735071931,Female,44,No,No,No,0,No,Two Year,Direct Debit,9,656,,
5832XBYN,No,34,110,268.3,238,428.4,Yes,no,85.7,0,7,Yes,0,SD,9556926862,Male,62,No,No,No,0,Yes,One Year,Credit Card,49,1658,,
3897JWBZ,No,70,250,773.7,350,525,Yes,no,131.3,0,6,Yes,0,FL,8792867515,Female,78,No,Yes,No,0,No,Two Year,Credit Card,45,3191,,
3047XYBO,No,70,306,905.8,350,1225,Yes,yes,0,0,3,Yes,0,MI,7948996673,Female,48,No,No,No,0,No,One Year,Direct Debit,41,2887,,
8300LSNN,No,69,204,554.1,828,855.6,Yes,no,285.2,0,15,No,45,NM,8829112019,Male,23,Yes,No,No,0,Yes,Two Year,Credit Card,50,3493,,
8863ZEJG,No,1,6,12,5,9.6,Yes,no,3.2,0,0,No,0,MS,7455917589,Female,46,No,No,No,0,No,Month-to-Month,Credit Card,13,13,,
3629WHCC,No,19,96,250.7,57,233.7,Yes,no,46.7,0,3,Yes,0,VT,8953764967,Male,83,No,Yes,No,0,Yes,One Year,Credit Card,39,751,,
5576BXAF,No,59,239,651,472,873.2,Yes,no,436.6,0,24,Yes,0,NE,9420028622,Male,21,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,54,3221,,
5045DOLZ,No,56,67,224.4,168,369.6,Yes,no,123.2,0,1,Yes,0,DE,8748577307,Female,45,No,No,No,0,No,Month-to-Month,Direct Debit,39,2216,,
2122YSIQ,No,30,128,300.3,360,420,Yes,yes,0,0,7,Yes,0,AL,8525778433,Male,35,No,No,No,0,Yes,Month-to-Month,Credit Card,48,1428,,
3163EBQM,No,28,119,341.7,28,212.8,Yes,no,70.9,0,24,No,63,MS,8651156236,Female,21,Yes,No,No,0,No,One Year,Credit Card,26,730,,
8181GYHE,No,4,19,38.9,16,37.6,Yes,no,7.5,0,8,Yes,0,OK,9112134027,Female,76,No,Yes,No,0,No,One Year,Direct Debit,29,127,,
4626ODSB,No,13,66,132.4,39,117,Yes,no,39,0,0,No,0,WI,7845808030,Male,37,No,No,No,0,No,Month-to-Month,Credit Card,10,135,,
0526DFCQ,No,28,96,251.5,84,229.6,Yes,no,114.8,0,2,Yes,0,SC,8372737017,Male,82,No,Yes,No,0,No,One Year,Direct Debit,27,763,,
5816XIVA,No,52,490,830.8,416,546,Yes,no,273,0,6,Yes,0,OK,9331556612,Male,46,No,No,No,0,Yes,One Year,Direct Debit,51,2655,,
7277JBTA,No,57,266,685.4,513,689.7,Yes,yes,0,0,3,Yes,0,DC,8934509762,Female,85,No,Yes,No,0,Yes,Two Year,Direct Debit,62,3537,,
0294ASHL,No,2,10,32.7,10,21.4,Yes,no,4.3,0,24,Yes,0,OR,9215217089,Male,25,Yes,No,No,0,No,Month-to-Month,Direct Debit,41,89,,
4666FXQU,No,11,41,91.3,11,200.2,Yes,no,100.1,0,11,Yes,0,NE,9835121054,Male,58,No,No,No,0,Yes,Month-to-Month,Direct Debit,33,375,,
1451SRGP,No,62,299,678.4,372,868,Yes,no,289.3,0,8,Yes,0,TX,8609340631,Female,58,No,No,No,0,No,Month-to-Month,Direct Debit,36,2208,,
7313FYDY,No,33,212,468.4,99,280.5,Yes,no,140.3,0,7,Yes,0,UT,8614899698,Female,24,Yes,No,No,0,Yes,One Year,Credit Card,31,1024,,
3281THQZ,No,71,446,1057.6,568,880.4,Yes,no,176.1,0,3,Yes,0,OR,7719990014,Female,35,No,No,No,0,No,One Year,Credit Card,60,4207,,
